texto	fonte	ironico	num_de_anotadores_ironico	num_de_anotadores_total	Comparação	Hipérbole	Imparidade	Metáfora	Paradoxo	Vulgarismo	Outro	Sem Evidência
Paulo Bento grava vídeo viral chamado 'No , I 'm not going to the world cup ' em que garante que não vai ao Mundial do Brasil 	Inimigo Público	--	0	1	0	0	0	0	0	0	0	1
Taxas moderadoras nas urgências podem subir para 40 euros mas com direito a duas bebidas 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Cavaco Silva ansioso por consensos políticos encomenda um WC em Sochi para colocar no Palácio de Belém 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Cavaco Silva anuncia que mudou de nome para Passaco Silva 	Inimigo Público	Sim	5	5	0	1	0	1	0	0	4	0
Jorge Jesus abre processos disciplinares a jogadores que o despentearam nas comemorações da vitória na Taça 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Schäuble propõe aos EUA trocar a Grécia por Porto Rico e Portugal pela Springfield dos Simpsons 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Dora na ‘Playboy’ revela drama dos idosos obrigados a posar para revistas eróticas 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Moyá assina pelo FC Porto e está contente por chegar finalmente a um dos ‘3 grandes’ de Espanha 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Miguel Relvas garante que os pais da Cristina Ferreira só não são doutores porque não querem 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Paulo Portas é politicamente incompatível com a política 	Inimigo Público	--	0	1	0	0	0	0	1	0	1	0
Últimas promessas : mil milhões para empresas e aumentos para funcionários do Estado 	Público	Não	1	5	0	1	0	0	0	0	0	4
Isaltino foi libertado na natureza e fez ninho na zona de partidas do aeroporto da Portela 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Sporting anuncia que só vai contratar Jesus se não conseguir contratar Mourinho ou Guardiola 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
FMI considera que reformados e pensionistas têm demasiadas regalias e defende aumento do IVA do café com cheirinho para 50 % 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Passos pede a Relvas para lhe arranjar um argelino como Ghilas ou Slimani para safar o PSD nas eleições europeias 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
O Sexto Sentido : Mário Soares diz que “ I talk with dead people para derrubar o Governo “ 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
70 taxistas apelam à reestruturação da dívida pública do Benfica , Sporting e FC Porto 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Juiz Rui Rangel acusado de copiar excertos d’’A Bola’ no acórdão sobre José Sócrates 	Inimigo Público	Sim	5	5	0	0	5	0	1	0	0	0
Troika corta no dia de todos os santos , que passa a designar-se ‘dia de apenas alguns santos’ 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Maria Luís Albuquerque é o novo ‘anjo’ do Eurogrupo 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Catarina Martins vai continuar a falar do Governo de Esquerda até os milionários portugueses perderem na Bolsa todo o dinheiro que têm 	Inimigo Público	Sim	5	5	0	5	2	0	0	0	0	0
Falso alarme : fumo branco que saiu há 5 minutos da chaminé do Vaticano era o fumo do cigarro de D. Policarpo 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Votos em segunda-mão à venda na Feira da Ladra 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Juízes do Tribunal do Porto escreveram um acórdão tão bom porque estavam bêbedos 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Empregados de São Bento e pavões dos jardins de São Bento demitiram-se hoje de manhã 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Homem mais rico do mundo Carlos Slim foi passar férias à vivenda na Quinta do Lago de Cristina Espírito Santo e Carlos Slim diz que foi “ como brincar aos pobrezinhos “ 	Inimigo Público	--	0	1	1	0	1	0	0	0	0	0
Demissão de Relvas faz tombar cotação da pipoca nos mercados internacionais 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
PAN vai ter de se `` encostar '' à direita ou esquerda , diz antigo deputado único 	Público	Não	0	5	0	0	0	1	0	0	0	4
Paulo Portas diz que a sua demissão irrevogável é um mito urbano 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Pai de Passos Coelho culpa governos anteriores pelo estado do país , Passos Coelho com complexo de Édipo diz que a culpa toda é do pai 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Paulo Portas já está a trabalhar num guião de reforma da selecção nacional 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Pires de Lima garante que sapato atirado a Hillary Clinton era português 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Mourinho entrega defesa do seu posto de trabalho à sindicalista Ana Avoila 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Fairplay financeiro : chegada de Costa obriga PS a vender Seguro para o estrangeiro 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
Nova Bandeira Internacional do Planeta Terra é simétrica para poder ser hasteada ao contrário por Cavaco Silva 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Secretário de Estado da Economia substituído por Paulo Pereira Cristóvão 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Governo elogia Paulo Bento por ter atribuído favoritismo no Mundial à Alemanha 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Donos de empresas que contratem novos empregados ganham condecoração no 10 de Junho 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
José Sócrates quer sair da cadeia para ir levantar 60 euros num multibanco de Atenas 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Trabalhar mais de 55 horas semanais aumenta risco de enfarte em 33 % e Passos Coelho diz que : “O desemprego faz bem à saúde“ 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Novo anúncio da Benfica TV : adepto atira comando da televisão à cabeça de Jorge Jesus 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
PJ detém homens que iam casar-se por conveniência mas não são Passos Coelho e Paulo Portas 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Durão Barroso considera ‘muito improvável’ uma saída limpa de Suzy hoje no festival da Eurovisão 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Pombos fazem manifestação contra cortes nos rendimentos dos reformados 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Maria de Belém reclama efeito da sua candidatura na vitória de Portugal na Sérvia porque João Moutinho é da sua estatura 	Inimigo Público	Sim	5	5	0	0	5	1	0	0	0	0
Pamela Anderson faz presença na festa de encerramento da 2.ª sessão legislativa da XII legislatura 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Onda gigante surfada na Nazaré tinha 300 metros segundo o governo e metro e meio para o Banco de Portugal 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Mundo inteiro lembra célebre discurso 'Sulistas , elitistas e liberais ' de Luís Filipe Menezes 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Passos envia 20 medidas ao PS e propõe que ele minta apenas sobre o cumprimento de 10 e Costa endromine sobre as restantes 	Inimigo Público	Sim	5	5	0	5	0	0	0	4	0	0
Varoufakis defende que Portugal está tão falido como a Grécia e que Jorge Jesus pague a crise 	Inimigo Público	Sim	5	5	4	0	5	0	0	1	0	0
Cavaco escuta vozes dos protestos e contrata Futre para lhe explicar os palavrões 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Autocarros escolares vão ser substituídos pelos submarinos do Paulo Portas 	Inimigo Público	--	0	1	0	0	1	0	1	0	0	0
RTP reestruturada vai discutir todas as semanas assuntos da lavoura 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
António Costa admite financiar a Segurança Social com as multas aos idosos que andam em contramão nas auto-estradas 	Inimigo Público	--	0	1	0	0	0	0	1	0	1	0
Boavista regressa à 1º liga porque foi alvo de erro de Vítor Constâncio , garante Durão Barroso 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Lince que é pai de 14 dos 17 linces nascidos em Silves pede apoio a Mota Soares para pagar as pensões de alimentos 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Vladimir Putin destacou um batalhão de 'dux veteranoruns ' para a Crimeia 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Taróloga Maria Helena chamada a Berlim para adivinhar o futuro do Euro 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Alegado Tiranossauro Rex terá comido juiz do Tribunal Constitucional 	Inimigo Público	--	0	1	0	0	1	0	1	0	0	0
Seguristas pedem cabeça de Costa mas socratistas avisam que chegaram primeiro 	Inimigo Público	Sim	5	5	0	1	0	3	0	0	1	0
Cão que emocionou mundo ao enterrar cadáver de cadela estava a enterrar às escondidas a sua ex-mulher assassinada por ele 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Portugueses que voltaram a comer muito em casa pedem à mulher que os insulte quando serve a comida para matarem saudades do atendimento nos restaurantes 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Adele é a artista mais ouvida no local de trabalho , cada vez menos portugueses sabem quem ela é 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
Ana Gomes dispara sobre o PS e não poupa António Costa 	Público	Sim	4	5	0	0	1	3	0	1	0	1
João Almeida quer enforcar o último rei com as tripas do último padre 	Inimigo Público	--	0	1	0	0	0	1	0	0	1	0
Guia para a formação de um Governo 	Público	Sim	5	5	0	1	1	2	0	0	1	1
Novo Banco Postal vai usar os carteiros dos CTT para entregar envelopes cheios de dinheiro aos accionistas 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Feira Popular de Lisboa deslocalizada para a Polónia 	Inimigo Público	--	0	1	0	0	0	1	1	0	0	0
Passos quer escolher melhor os juízes do Tribunal Constitucional , que terão obrigatoriamente de ter ‘Marco’ , ‘António’ e ‘Costa’ no nome 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
Número 2 de Blatter envolvido no escândalo FIFA culpa sobrinho taxista 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Segundo a mais na terça-feira vai servir para Portugal perder mais alguns milhões na Grécia 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Modelo de saída do programa da Troika será o do episódio de ontem de ‘The Walking Dead’ 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Marco António Costa grandiloquente decide que nova ‘Aliança Democrática’ entre o PSD e o CDS-PP vai chamar-se ‘Arca da Aliança’ 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Governo vende os Painéis de São Vicente ao Museu do Prado 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Passos pede clarificação do acórdão do Constitucional e que lhe expliquem aquilo como se fosse o António José Seguro 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
Cristiano Ronaldo exige ficar na suite do Hotel Copacabana onde Miguel Relvas passou o reveillon 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Utilizar transportes públicos vai permitir deduções no IRS mas portugueses não vão ter benefícios fiscais porque a Carris , CP , Metro e Transtejo estão sempre em greve 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
Suspeitas de doping no Constitucional dada a rapidez com que apreciou o orçamento 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Futuro pós-'troika ' vai durar duas semanas até a 'troika ' voltar 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Rui Vitória tenta convencer Vieira a reduzir plantel principal do Benfica para apenas 85 jogadores 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Lili Caneças explica que ser ‘oxi’ é o oposto de ser ‘nai’ 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
António Costa promete : quando o PS voltar a ser governo , FC Porto e Sporting também ganharão bicampeonatos todos os anos 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Ianukovitch diz que ainda é o presidente legítimo da Ucrânia tal como Vale Azevedo continua a ser o presidente do Benfica 	Inimigo Público	--	0	1	1	0	0	0	0	0	0	0
Seguro triste por ninguém passar factura em seu nome 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
PSD pondera convidar José Oliveira e Costa para ser candidato autárquico 	Inimigo Público	--	0	1	0	0	0	0	0	0	0	1
Vieira diz que a fé depositada em Jesus é sacrossanta e garante que o Benfica não é o Chipre 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Pinto Monteiro mandou arquivar livro de José Sócrates , Noronha Nascimento destruiu-o à tesourada 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
FIFA considera Messi o Melhor Jogador do Mundial e FIFA considera António José Seguro o Melhor Político do Mundo 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Camisola do Benfica vai passar a ter uma foto de Jorge Jesus 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Passos Coelho vai participar no tributo ao Lou Reed porque fez os contribuintes portugueses caminharem no 'wild side' 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Duarte Lima , Isaltino e Dias Loureiro concordam com relatório do FMI : há polícias a mais 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Maioria das lojas temporárias dos centros comerciais são sedes de novos partidos de Esquerda 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Economistas de rua invadem Rua Augusta 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Praia do CDS na Caparica foi encerrada por estar contaminada pela perigosa microalga Paulo Portas 	Inimigo Público	--	0	1	0	1	1	1	0	0	0	0
António Costa é o líder de partido com mais menções negativas no Twitter e só não tem mais porque apenas são permitidos 140 caracteres 	Inimigo Público	Sim	5	5	0	5	2	0	0	0	0	0
‘Documento facilitador’ da coligação seguiu para o Rato com uma embalagem de vaselina 	Inimigo Público	Sim	5	5	0	1	1	0	2	1	3	0
Jorge Jesus canta 'Do n't Cry For Me , Argentina ' ao plantel do Benfica 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Com o melhor dos resultados , a `` heroína '' Catarina Martins desafia a esquerda 	Público	Sim	4	5	0	3	0	1	0	0	0	1
Cavaco Silva defende segredo de justiça e todos os segredos em geral porque gosta muito de estar calado 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Produtor vinícola azarado produz desde 1990 o vinho Monte Branco , o vinho Freeport , o vinho Apito Dourado , o vinho Casa Pia e o vinho Espírito Santo 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
CONTAS MARTELADAS , no PÚBLICO : o melhor relato das Legislativas para quem tem pulseira electrónica ou está em prisão domiciliária 	Inimigo Público	Sim	5	5	0	0	3	2	0	3	1	0
Portugueses anseiam ganhar carro na lotaria do Fisco para não gastarem todos os meses uma batelada em IVA nas oficinas 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Ministério reage à greve dos médicos com reforço da campanha da ejaculação precoce nos intervalos dos jogos do Mundial 	Inimigo Público	--	0	1	0	0	1	0	0	1	0	0
António Costa avança para o PS e envia EMEL à frente para bloquear liderança de Seguro 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Isaltino Morais perguntou 'que crime cometi ' para lhe negarem a liberdade condicional e está desde quarta-feira a ouvir a resposta 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Actriz porno Erica Fontes dá aulas de nomeações políticas 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Passos compara a sua governação a processo de cura com efeitos secundários e que deixa toda a gente com gastroenterite 	Inimigo Público	--	0	1	0	0	0	1	1	0	0	0
PS diz que bebé real nasceu às escondidas na Maternidade Alfredo da Costa porque príncipe William e princesa Kate acreditam na excelência do SNS 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
‘O Reino Unido deve continuar membro da União Europeia ? ’ é a questão do referendo britânico porque ‘‘O Reino Unido deve continuar a participar no Eurogrupo da Maria Luís Albuquerque ? ’’ era demasiadamente tendenciosa 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Site da Presidência da República confundido com os novos 'Cemitérios Online' 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Fumadores que pagam 766 euros por ano ao Estado dizem que o que sabe melhor são os primeiros 5 euros da manhã 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Américo Amorim considerado o 316º homem mais rico do mundo também acha que ainda pode acabar como sem-abrigo 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Maria Luís Albuquerque vai disfarçar-se de Assunção Cristas para inspeccionar cafés e restaurantes 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Sequenciação de ADN com 700 mil anos prova que cavalo é antepassado da almôndega de bovino 	Inimigo Público	--	0	1	0	0	1	0	1	0	0	0
'Heróis do Mar ' voltam vestidos de Vítor Gaspar 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Históricos socialistas faltaram ao 40º aniversário do PS para irem ao 9º aniversário do Socratismo 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Maior telescópio do mundo vai tentar encontrar planeta em que vive Gaspar 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Benfica favorito a ganhar as eleições europeias 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Cantinas das escolas portuguesas que vão ensinar mandarim servirão cão às quintas-feiras 	Inimigo Público	--	0	1	0	0	0	1	1	0	0	0
Benni McCarthy elogia Pinto da Costa : “É o Godfather , o Al Pacino do FC Porto e o Don Corleone do futebol português“ e elogia Luís Filipe Vieira : “É o Khadafy dos pneus“ 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Assessor de Passos Coelho confessa que foi boneco do Multibanco num ATM do BPN 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Cavaco Silva indigita Passos Coelho e pede aos portugueses que votaram na Oposição a serem menos piegas 	Inimigo Público	Sim	5	5	0	1	0	0	0	4	1	0
Vieira garante que vai haver mais jogos decididos nos descontos para dar audiências à Benfica TV 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Freitas quer que Sócrates assuma culpa na crise mas Sócrates responde ‘Je ne comprends pas. Je ne parle pas portugais.’ 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Novo director-geral do Fisco chama-se Brigas Afonso , foi escolhido por causa do nome e ficou à frente de Dócil Joana , Fofinho José e Amorosa Natércia 	Inimigo Público	--	0	1	0	0	1	0	0	1	0	0
Mentira de 1 de Abril da Google é que pretende investir em Portugal 	Inimigo Público	--	0	1	0	0	0	0	0	0	0	1
Rodrigues dos Santos noticia que ‘Fernanda Santos , Joana Moutinho , Ronalda e Fábia estão no Euro 2016’ 	Inimigo Público	Sim	5	5	0	0	2	3	0	0	0	0
Satélite da NASA vai cair hoje em cima de um contribuinte português já habituado a ser esmagado por impostos 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Vítor Gaspar confessa a Oprah Winfrey que as previsões económicas do Governo foram dopadas 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Pires de Lima imita Álvaro e pede para ser tratado por Tó 	Inimigo Público	--	0	1	0	0	0	0	0	1	0	0
Nicolas Sarkozy explica que não foi detido e que está apenas a fazer a dieta Isaltino Morais 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Trapalhadas no Governo inspiraram portugueses a aumentarem a sua produtividade 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Benfiquistas conheceram a verdadeira mensagem presidencial hoje de manhã 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
