texto	fonte	sim_ironico	nao_ironico	naosei_ironico	num_de_anotadores_total	Comparação	Hipérbole	Imparidade	Metáfora	Paradoxo	Vulgarismo	Outro	Sem Evidência	
"Sampaio subscreve apelo de Cavaco a ""coesão nacional"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
António Costa lança ‘Agenda Para a Década’ , Seguro lança agenda que vai demorar 10 anos a ser escrita 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
2013 não terá Verão e Gaspar pode cortar metade do Outono aos pensionistas 	Inimigo Público	0	0	0	1	0	1	1	0	0	0	0	0	
Empreendedor Miguel Gonçalves deixou de ser o embaixador do Impulso Jovem mas vai continuar a sê-lo por própria iniciativa 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Candidatura de Menezes diz que só pagou contas a uma idosa doente	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Bruno de Carvalho proibiu os dirigentes do Sporting de se sentarem na tribuna do Estádio da Luz e proibiu os jogadores do Sporting de jogarem no relvado do Estádio da Luz 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
Apoiantes de sempre de Seguro que passaram a ser apoiantes de sempre de Costa ainda não conseguiram tirar as tatuagens que dizem ‘Sócrates sempre’ 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
Cavaco Silva quer seduzir país capitalista por fora, comunista por dentro	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Paulo Portas: ""Antes ser celta do que grego"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Angolanos acusam elite portuguesa de ter estragado o joelho ao Mantorras	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos Coelho não faz greve, mas compreende angústia dos portugueses	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Debate em simultâneo : TVI diz que teve 78 % de share , SIC garante que teve 81 % e RTP diz ter tido 93 % 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
Fim da parceria com Angola significa que Isabel dos Santos só vai comprar mais três bancos em Portugal 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
PSP do Porto também tem um 'stripper ' e agora já só falta o SIS ter um gigolô 	Inimigo Público	0	0	0	1	0	0	1	0	0	1	0	0	
"""Passos foi à Europa mas entrou mudo e saiu calado"", acusa Seguro"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Deputado do PS a favor de auditoria à dívida externa	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"PS-Madeira: Jardim é ""o novo Oliveira e Costa de Portugal"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Isaltino Morais interporá apenas 0,5 recursos judiciais por mês quando acabarem os feriados e as pontes	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Coligação acusa PS de errar ""não por maldade"" mas por ser ""socialista"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Paulo Portas considera que a nossa austeridade é melhor que a austeridade dos outros	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos Coelho e Portas voltam a reunir-se nesta quinta-feira de manhã	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Passos Coelho ""acompanha"" Cavaco na defesa da desvalorização do euro"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Fisco vai cobrar impostos através de carjacking	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Álvaro Sobrinho faz obras na casa em frente à de Ricardo Salgado na Nova Praceta , como quem vem do Beco Rioforte e vira para a Alameda do BES Angola 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
"PDA acredita que tem ""possibilidades remotas"" de eleger deputados no Norte"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Lista de produtos que vão ser taxados com 23 por cento de IVA divide bancada do PS	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Semedo acusa Governo de estar a negociar com a troika segundo resgate a Portugal	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos não poupou dinheiro porque o Governo não paga bilhetes na TAP	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos Coelho critica falhanço do memorando e pede demissão da “troika”	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Festa do Pontal vai realizar-se em Marte, pois o robô da Nasa sabe tirar imperiais e grelhar febras	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Ingleses pedem DVD da apresentação da reforma do IRC para ajudar bebé real a adormecer 	Inimigo Público	0	0	0	1	0	1	1	0	0	0	0	0	
Ida de André Villas-Boas para o Zenit de São Petersburgo é a primeira sanção do Ocidente à Rússia por causa da Crimeia 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Bloco quer explicações do MAI sobre preparação da PSP para lidar com violência no desporto	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Astronautas da futura estação espacial chinesa vão vender peças baratas e quinquilharias aos astronautas da Estação Espacial Internacional	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Programa cautelar ou saída à irlandesa são ""cenários em aberto"", diz Pires de Lima"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"""Há pressões cada vez maiores para um Governo PS-PSD"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Jorge Jesus contente por chegar a um clube de nobres onde toda a gente sabe quem é o D’Artagnan 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Xanana Gusmão disposto a comprar metade do passe de Franco Jara e Kardec	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Gangues portugueses de carjacking só vão assaltar carros de marcas alemãs durante o dia de hoje	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Vencimento de militares na reserva pode ser cortado, admite Aguiar-Branco	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Governo de Dilma deveria apoiar programa de regresso voluntário de brasileiros ao seu país	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Lacão perplexo com afirmações de Cavaco quer presidente que evite gravidade das crises	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Cavaco pediu ajuda externa para condecorar Teixeira dos Santos 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
Beavis & Butt-Head estão de regresso e na MTV Portugal vão chamar-se Lacão & Assis	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Ladrões que gostam de aparecer nas notícias adiam crimes por causa da greve da agência Lusa	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Relações Portugal-Alemanha vão de vento em popa: Alemanha envia jovens delinquentes para Portugal e em troca Portugal envia os melhores cérebros  para a Alemanha	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Dr. Eduardo Barroso quer fazer um transplante de presidente no Sporting	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Angola comprou 51 % de Paulo Portas 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Banco do Vaticano anuncia lucros apesar de ter um Espírito Santo lá dentro 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
PSD de Lisboa escolhe futuro líder no meio de convulsões internas	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Bandeira de Portugal queimada na Bolívia ardeu rapidamente porque foi feita de polyester na China 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Novo vírus da gripe das aves tem origem nas aves raras do Eurogrupo 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
Vitor Gaspar errou todas as previsões que fez sobre os vencedores dos Óscares 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
"Troika vê Portugal a terminar programa ""de forma favorável"", diz PSD"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Governo negoceia com a 'troika ' como tornar Lisboa a quarta cidade mais feia do mundo 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
José Sócrates admite fracasso do Governo e desculpa-se perante os portugueses: “Andar em festa constante durante o Governo de maioria absoluta distraiu-nos“	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Secretário de estado Franquelim Alves vai receber 5 mil milhões de euros de ordenado 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
Relatório científico catastrofista da ONU sobre alterações climáticas vai ser apresentado por Ana Avoila 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
António Capucho só não chora pelo PSD porque ainda não foi entrevistado pelo Daniel Oliveira no 'Alta Definição' 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
Miguel Relvas já tem equivalência a 2 anos de Filosofia em Paris 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Revista reúne 'galácticos ' do PS anos depois 	Inimigo Público	0	0	0	1	0	0	0	0	0	0	1	0	
Mário Soares encontrou Marcelo Rebelo de Sousa no guarda-fatos 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
"""O que é que o PS pensa da narrativa de José Sócrates?"", perguntou o PSD a António Braga"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"CDS-Madeira considera que OE2013 não ""serve os interesses"" da região e do país"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Parlamento aprova sobretaxa, mas deputados do PSD e CDS têm dúvidas	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Estrangeiros não conseguem sequer começar a imaginar o que o portugueses entendem por Inferno 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
"""Não há quebra de lealdade"" na coligação, diz Paulo Macedo"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
EUA combatem corrupção no futebol e Barack Obama vai passar a nomear os árbitros dos jogos do campeonato português 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Coligação não vai fazer cartazes de Portas com Passos mas deve apostar num de Passos com Cavaco 	Inimigo Público	5	0	0	5	0	1	0	0	1	0	4	0	
"Ferreira Leite: ""Teria imenso prazer em que Sócrates tivesse enfrentado a troika"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Governo vai criar linha de atendimento telefónico sobre alterações ao arrendamento	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Combustíveis aumentaram por razões astrológicas	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Grupos parlamentares indicam nomes para 10.ª comissão de inquérito a Camarate até dia 14	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Marcelo diz que Passos devia admitir que Governo tem de mudar de rumo	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Presidente da República começa hoje a receber partidos	Público	0	0	0	0	0	0	0	0	0	0	0	0	
IMI poderá ser pago em três prestações	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos e Portas poderão ir na lista por Lisboa para disputar votos com Costa	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Carlos César diz que ""há um limite"" ético para as funções do Estado nos Açores"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Novo partido +DP para concorrer às europeias	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Contestação a Relvas chegou ao Tourmalet	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Passos: ""Não funciono como um cata-vento"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Comissão de inquérito aos Estaleiros de Viana será presidida pelo PS	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Jorge Sampaio: eleições na Tunísia são decisivas para assegurar democracia	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Novos ministros e secretários de Estado estão a ser contratados através de empresas de trabalho temporário 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
Durão Barroso deu a Passos Coelho “uma pipa de massa“ em fundos comunitários e Passos Coelho deu a Durão Barroso “um tacho do caraças“ de Presidente da República 	Inimigo Público	0	0	0	1	0	0	0	0	0	1	0	0	
Passos e Albuquerque desbloqueiam 43 milhões do Fundo de Coesão	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Irlanda e Portugal cada vez mais próximos em caso de ajuda financeira da zona euro	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Santana Lopes processa Nicolás Maduro por insinuar que opositor político é gay 	Inimigo Público	0	0	0	1	0	0	0	0	0	0	1	0	
Jesus exigiu procurador sérvio em interrogatório no DIAP 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
PS quer Miguel Macedo no Parlamento para explicar relatório sobre fogo no Algarve	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Livre/Tempo de Avançar leva pizza aos jornalistas à porta de Sócrates	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"PS acusa movimento de Isaltino de ""enganar"" Oeiras para ""sobreviver no poder"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos anuncia novo orçamento rectificativo	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Cavaco apela a que se fale verdade sobre o desemprego	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Portugal vai participar na inauguração da nova sede da UE em Berlim	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Alberto João diz que Plano de Ajustamento Financeiro ""será o melhor que se conseguiu"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Miguel Macedo defende urgência da reforma do Estado ""com pés e cabeça"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Passos Coelho pede ""clarificação técnica"" de partes do acórdão do TC"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Saída da Vivo para entrar logo a seguir na Oi sem preservativo contamina cotação da PT	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Ex-presidente da Mota-Engil regressa à política para cimentar posição de António José Seguro 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
"Presidente alemão elogia ""reformas bem-sucedidas"" em Portugal"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
'Face Oculta ' acabou com o 'sonhos de menino ' de Armando Vara 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
"Francisco Lopes apela à unidade dos trabalhadores da Groundforce até ao ""limite"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Jerónimo de Sousa deixa mensagem de confiança ""na determinação e na luta"" contra a actual política"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Cavaco acusa administração do BPN pelo falhanço da recuperação	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Paulo Portas disposto a organizar uma Grande Corrida do CDS-PP/PS/PSD	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos imita processo do Benfica a Jesus e exigirá 14 milhões a Cavaco se não puder formar governo 	Inimigo Público	5	0	0	5	0	0	5	0	2	0	0	0	
Governo elogia Paulo Fonseca por sair da sua zona de conforto 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Único desempregado alemão pede a demissão imediata de Angela Merkel 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
Função Pública protesta contra 40 horas semanais	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Organizador da marcha da ""Geração à rasca"" considera que discurso de Cavaco foi importante"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos Coelho vai discursar no Marquês de Pombal em cima de camião TIR	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Cavaco nas Selvagens : SIS alerta para atentados com caganitas de cagarras treinadas pela Al Qaeda 	Inimigo Público	0	0	0	1	0	0	1	1	0	1	0	0	
"João Semedo considera injecção no BPN ""um descaramento muito grande"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Pazes entre Soares e Alegre têm ""grande significado político"" para o PS"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Dilma foi recebida por Seguro em Belém e São Bento , porque Cavaco e Passos passaram um fim-de-semana prolongado em Elvas 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Godinho Lopes vai aprender o que é um fora-de-jogo	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Catarina Martins insistiu, mas Passos não pediu desculpa nem mostrou números	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Sharon Stone e Andie MacDowell são as estrelas da festa do chumbo do Orçamento de Estado 2013 dada pelo Tribunal Constitucional 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Passos Coelho assistiu ao concerto dos One Direction porque para ele também só existe uma direcção que é a austeridade 	Inimigo Público	0	0	0	1	0	1	1	0	0	0	0	0	
Rui Pereira culpa ex-director-geral pela falta de informação aos eleitores	Público	0	0	0	0	0	0	0	0	0	0	0	0	
PS pede processo alemão das contrapartidas à venda de submarinos a Portugal	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Banco de Portugal tem apenas 72 horas para vender Novo Banco e Ricardo Salgado recebe 25 % pelos direitos de formação 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
Governadores civis esperam que Marcelo Rebelo de Sousa anuncie na TVI as suas exonerações	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Poiares Maduro participa no Conselho Nacional do PSD	Público	0	0	0	0	0	0	0	0	0	0	0	0	
António Costa diz que respeita soberania grega e não comenta referendo	Público	0	0	0	0	0	0	0	0	0	0	0	0	
João Proença candidato à Assembleia Municipal de Oeiras	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"PSD diz que líder do PS está sob ""grande pressão"" interna"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Idosa inglesa com 105 anos de idade faz queixinhas à mãe por a irmã de 108 anos estar sempre a tirar-lhe a arrastadeira	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
PCP quer explicações sobre nomeação para director-geral do novo secretário de Estado	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Legislativas custam cerca de 8,5 milhões de euros ao Estado	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Militares à chuva pedem fiscalização constitucional preventiva a Cavaco	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Presidente do PPE diz que Portugal começa a parecer a Grécia 	Público	1	4	0	5	2	0	0	2	0	0	0	1	
Referendo grego: fumo a sair das orelhas de Merkel é visível do espaço	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Bloco defende voto aos 16 anos e reforma antecipada aos 17 	Inimigo Público	5	0	0	5	0	3	0	0	2	0	0	0	
Seguro acusa Passos de incompetente	Público	0	0	0	0	0	0	0	0	0	0	0	0	
'Expresso' vai vender em fascículos os relatórios de Jorge Silva Carvalho sobre Francisco Pinto Balsemão e Ricardo Costa	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Baixo preço do Viagra em genérico explica que deputado Jorge Lacão tenha falado durante 59 minutos seguidos 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Benfica faz empréstimo obrigacionista de 80 milhões para abater passivo e compra 15 jogadores argentinos por 90 milhões para aumentar passivo 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
Milhões de portugueses aderiram à Hora do Planeta porque a EDP lhes cortou a luz por falta de pagamento 	Inimigo Público	0	0	0	1	0	0	0	0	0	0	1	0	
D. Corleone decide que final será Itália x Portugal	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
GNR coloca 2200 militares na estrada para evitar mais debates presidenciais	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Missão urgente chega ao Iraque cinco meses após autorização	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Actual presidente da Câmara de Aveiro avança como independente	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Governo garante que há verbas para apoios sociais a portugueses no estrangeiro	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Manifesto defende primárias e listas eleitorais nominais	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Padre Vítor Melícias tem reforma de 7450 euros porque sempre deu a outra face aos mais variados tachos	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Cavaco Silva visitou Museu de CR7 no Funchal e visitantes pensaram que também havia uma estátua de cera do Presidente da República 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
Inspecção do Trabalho descobre que Dr. House operou ao mesmo tempo na série House e na série Anatomia de Grey 	Inimigo Público	0	0	0	1	0	0	1	0	1	0	0	0	
"PSD diz que Sócrates ""vai passar pela vergonha de ser demitido"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Governo vai abrir concessão a apostas online sobre quando é que o Rui Machete se vai demitir 	Inimigo Público	0	0	0	1	0	1	1	0	0	0	0	0	
"""Outro que vier é igual"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Cavaco convoca partidos para debater situação da agricultura nacional 	Inimigo Público	0	0	0	1	0	0	0	0	0	0	0	1	
CGTP acusa troika de querer esmagar gregos	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Rui Moreira lança manifesto à Câmara do Porto	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Secretário de Estado defende debate sério sobre as ""gorduras"" do Estado"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Ex-secretário de Estado critica postura de Portugal sobre apartheid	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Rui Pereira compra mala da Superavozinha para equipar a PSP	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Rui Pereira vai processar Pai Natal pois os 5 trenós blindados encomendados pelo MAI estão retidos por causa da neve na Lapónia	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
WikiLeaks: Casa Branca suspeita que António Mendonça está a construir o TGV às escondidas da comunidade internacional	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
